2019-06-14 17:05:27,b'RT @KapilMishra_IND: New India is fighting against Fraud leaders\n\nDoctors fighting Mamta in Bengal\n\nEngineers like E Sreedharan fighting in\xe2\x80\xa6'
2019-06-14 17:05:25,b'RT @sankrant: If any other mob had attacked doctors @MamataOfficial\xe2\x80\x99s @WBPolice would have beat them up.\n\nBut since it was Mamata\xe2\x80\x99s special\xe2\x80\xa6'
2019-06-14 17:05:24,"b'RT @OpIndia_com: Protesting doctors applaud as more doctors resign and walk out of Medical College and Hospital, Kolkata #MamataLosingContr\xe2\x80\xa6'"
2019-06-14 17:05:24,b'RT @docMayank_: Please read &amp; Retweet so that this can reach to maximum people !\n\n #Savethedoctors #SaveBengal #doctorsstrike #DoctorsFight\xe2\x80\xa6'
2019-06-14 17:05:24,"b'Soon #Bengal will be youth less state. Only she and her #Bangladeshi #Rohinga intruders will live there,. \nSo just\xe2\x80\xa6 https://t.co/cEt2OJbeA7'"
2019-06-14 17:05:23,"b'Dear #AbpAnanda, #Zee24Ghanta and others.. why are we seeing how the protestant doctors are living up to their resp\xe2\x80\xa6 https://t.co/ESwd7KVAnL'"
2019-06-14 17:05:23,b'Shame on you #Mad #Psychopath #MamataBanerjee After destroying future in #Bengal now she is behind us to destroy ou\xe2\x80\xa6 https://t.co/i99aHqzlJp'
2019-06-14 17:05:22,b'RT @psycho_sif: Seniors greeted and cheered by juniors after mass resignation.. This is life.. This is unity.. This is pride.. Kudos.\n #Doc\xe2\x80\xa6'
2019-06-14 17:05:19,b'RT @KapilMishra_IND: New India is fighting against Fraud leaders\n\nDoctors fighting Mamta in Bengal\n\nEngineers like E Sreedharan fighting in\xe2\x80\xa6'
2019-06-14 17:05:18,b'RT @ashokepandit: I stand by the Doctors who are fighting for their respect &amp; dignity. They save our lives &amp; are like soldiers on ground. I\xe2\x80\xa6'
2019-06-14 17:05:17,"b'RT @bhargavarya10: The IMA has announced Strike, just note the date ""17 June"". The ultimatum given by  #MamtaBanerjee is only of 4 hours,\nI\xe2\x80\xa6'"
2019-06-14 17:05:16,"b""RT @republic: #DoctorsFightBack: 'We're not outsiders, we're not BJP, we're not CPM, we're Doctors,' say protesting doctors at Kolkata's NR\xe2\x80\xa6"""
2019-06-14 17:05:15,"b'RT @OpIndia_com: Protesting doctors applaud as more doctors resign and walk out of Medical College and Hospital, Kolkata #MamataLosingContr\xe2\x80\xa6'"
2019-06-14 17:05:13,b'RT @SirYuzvendra: #DoctorsFightBack \n\nParents reaction when a doctor returns home safely in Bengal https://t.co/Tp4zm1PMjy'
2019-06-14 17:05:13,"b""RT @republic: #DoctorsFightBack: 'We're not outsiders, we're not BJP, we're not CPM, we're Doctors,' say protesting doctors at Kolkata's NR\xe2\x80\xa6"""
2019-06-14 17:05:10,"b'RT @republic: #DoctorsFightBack | If the state government fails to fulfil our demands, the Centre must intervene: Dr Kaushal Kant Mishra, O\xe2\x80\xa6'"
2019-06-14 17:05:10,"b'RT @OpIndia_com: Protesting doctors applaud as more doctors resign and walk out of Medical College and Hospital, Kolkata #MamataLosingContr\xe2\x80\xa6'"
2019-06-14 17:05:08,"b'#DoctorsFightBack #BengalDoctorsStrike \nDear Doctors, before treating ur patient first u have to treat Momota Bano\xe2\x80\xa6 https://t.co/oGJ13y8WJn'"
2019-06-14 17:05:05,b'RT @sankisurgeon: Support for Indian doctors coming from Nepal and Pakistan as well. #standwithnrs #DoctorsFightBack #Savedoctors @mosaytas\xe2\x80\xa6'
2019-06-14 17:05:03,"b'RT @OpIndia_com: Protesting doctors applaud as more doctors resign and walk out of Medical College and Hospital, Kolkata #MamataLosingContr\xe2\x80\xa6'"
2019-06-14 17:05:01,"b'RT @khushi_kadri2: Respected MEDICAL COUNCIL OF INDIA Please Add Life Saving Self Defence Techniques Like Kung Fu , Karates, Boxing Etc Als\xe2\x80\xa6'"
2019-06-14 17:04:58,b'RT @docmuktesh: Non doctor but sensible people of this country. This is thought to ponder upon. Voice your opinion. Share your your happy s\xe2\x80\xa6'
2019-06-14 17:04:58,b'RT @BharatNewsAlert: Bengal doctors opt for mass resignation\nhttps://t.co/dHamxNRnCG\n#DoctorsFightBack  #SaveBengal https://t.co/f8URBaOI7d'
2019-06-14 17:04:57,"b'RT @republic: #DoctorsFightBack | The core demand is security, including CCTVs, security personnel, restricting entry, improving patient-do\xe2\x80\xa6'"
2019-06-14 17:04:57,b'RT @sankisurgeon: Support for Indian doctors coming from Nepal and Pakistan as well. #standwithnrs #DoctorsFightBack #Savedoctors @mosaytas\xe2\x80\xa6'
2019-06-14 17:04:56,b'Please save doctors. I hate apples\n#DoctorsStrike #Savethedoctors #SaveBengal #SaveBengalSaveDemocracy\xe2\x80\xa6 https://t.co/GKprzU3IfH'
2019-06-14 17:04:55,b'RT @republic: #DoctorsFightBack | The incident happened on 10th and today is the 14th. What has been done? The hostels have been trespassed\xe2\x80\xa6'
2019-06-14 17:04:55,b'#DoctorsFightBack\n#SaturdayMotivation\nKABIR IS SUPREME GOD\n\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\nWho bring tatvagyan to the world is the Almighty God\xe2\x80\xa6 https://t.co/jChhh076Nd'
2019-06-14 17:04:50,b'RT @sankisurgeon: Support for Indian doctors coming from Nepal and Pakistan as well. #standwithnrs #DoctorsFightBack #Savedoctors @mosaytas\xe2\x80\xa6'
2019-06-14 17:04:49,"b'RT @OpIndia_com: Protesting doctors applaud as more doctors resign and walk out of Medical College and Hospital, Kolkata #MamataLosingContr\xe2\x80\xa6'"
2019-06-14 17:04:44,b'RT @Harshalsalve: @drharshvardhan You are Government sir. Pl.  pass the Bill for protection of doctor on duty against Violence during comin\xe2\x80\xa6'
2019-06-14 17:04:42,b'Please save doctors. I hate apples. \n#DoctorsStrike #Savethedoctors #SaveBengal #SaveBengalSaveDemocracy\xe2\x80\xa6 https://t.co/IE8U2FSwTi'
2019-06-14 17:04:39,b'RT @sankrant: If any other mob had attacked doctors @MamataOfficial\xe2\x80\x99s @WBPolice would have beat them up.\n\nBut since it was Mamata\xe2\x80\x99s special\xe2\x80\xa6'
2019-06-14 17:04:38,b'RT @ashokepandit: I stand by the Doctors who are fighting for their respect &amp; dignity. They save our lives &amp; are like soldiers on ground. I\xe2\x80\xa6'
2019-06-14 17:04:36,"b'RT @OpIndia_com: Protesting doctors applaud as more doctors resign and walk out of Medical College and Hospital, Kolkata #MamataLosingContr\xe2\x80\xa6'"
2019-06-14 17:04:35,"b'RT @patrot4ever: Mamta is attacking Bengalis on a daily basis and does Bengali language politics, So shameful!!#DoctorsFightBack'"
2019-06-14 17:04:35,"b'RT @OpIndia_com: Protesting doctors applaud as more doctors resign and walk out of Medical College and Hospital, Kolkata #MamataLosingContr\xe2\x80\xa6'"
2019-06-14 17:04:35,"b""RT @republic: #DoctorsFightBack | There's almost a golden rule - a government that allows circumstances to have doctors striking is unpardo\xe2\x80\xa6"""
2019-06-14 17:04:34,"b'RT @republic: #DoctorsFightBack | The core demand is security, including CCTVs, security personnel, restricting entry, improving patient-do\xe2\x80\xa6'"
2019-06-14 17:04:33,"b""A month before mother's death we visited Sajdarjung hosp. There was no place to sit, no wheel chair, no stretcher,\xe2\x80\xa6 https://t.co/TjB0bnHqlu"""
2019-06-14 17:04:32,b'RT @sankisurgeon: Support for Indian doctors coming from Nepal and Pakistan as well. #standwithnrs #DoctorsFightBack #Savedoctors @mosaytas\xe2\x80\xa6'
2019-06-14 17:04:28,"b""I don't endorse any kind of violence agnst doctors,but there is something which docs need to introspect,specially t\xe2\x80\xa6 https://t.co/YmLUGOfLFl"""
2019-06-14 17:04:27,b'RT @docMayank_: Please read &amp; Retweet so that this can reach to maximum people !\n\n #Savethedoctors #SaveBengal #doctorsstrike #DoctorsFight\xe2\x80\xa6'
2019-06-14 17:04:26,b'RT @NeetFiles: Appeal from @drharshvardhan \nSir we are looking for a central legislation to  protect Doctors ASAP \n#StopViolenceAgainstDoct\xe2\x80\xa6'
2019-06-14 17:04:26,b'RT @SudipKumarDut10: #DoctorsFightBack Mamata instigated Doctors in her first appearance.Her body language was such that as if she is addre\xe2\x80\xa6'
2019-06-14 17:04:25,b'RT @KapilMishra_IND: New India is fighting against Fraud leaders\n\nDoctors fighting Mamta in Bengal\n\nEngineers like E Sreedharan fighting in\xe2\x80\xa6'
2019-06-14 17:04:17,"b""RT @republic: #DoctorsFightBack | There's almost a golden rule - a government that allows circumstances to have doctors striking is unpardo\xe2\x80\xa6"""
2019-06-14 17:04:11,b'RT @ashwinnagar: I seriously feel @MamataOfficial has gone mad ans lost mental balance. I never seen any CM in my whole life who goes to pr\xe2\x80\xa6'
2019-06-14 17:04:10,b'RT @KapilMishra_IND: New India is fighting against Fraud leaders\n\nDoctors fighting Mamta in Bengal\n\nEngineers like E Sreedharan fighting in\xe2\x80\xa6'
2019-06-14 17:04:02,"b'RT @OpIndia_com: Protesting doctors applaud as more doctors resign and walk out of Medical College and Hospital, Kolkata #MamataLosingContr\xe2\x80\xa6'"
2019-06-14 17:04:01,b'RT @KapilMishra_IND: New India is fighting against Fraud leaders\n\nDoctors fighting Mamta in Bengal\n\nEngineers like E Sreedharan fighting in\xe2\x80\xa6'
2019-06-14 17:03:58,"b'RT @ShefVaidya: If tonight @MamataOfficial has a stroke, who is going to treat her? The same doctors she is threatening and bullying? #Doct\xe2\x80\xa6'"
2019-06-14 17:03:58,b'RT @YRDeshmukh: This tweet is only in solidarity of of all my Doctor friends across the country. You deserve better than this. Way better t\xe2\x80\xa6'
2019-06-14 17:03:56,b'RT @Mahesh2186: @drsanjeevbalyan #DoctorsFightBack even #Veterinarian also facing this issue #Doctors https://t.co/DVEKPBtFeU'
2019-06-14 17:03:53,"b""RT @republic: #DoctorsFightBack | Understand the Doctor-Patient relationship. We don't differ treatment for any community. We have a charte\xe2\x80\xa6"""
2019-06-14 17:03:50,b'Senior #Doctors of #RGKar greeted with applause &amp; ovation by #JuniorDoctors after they came back submitting\xe2\x80\xa6 https://t.co/33xPZHqWhU'
2019-06-14 17:03:47,b'RT @Chandrabosebjp: @republic #DoctorsFightBack Situation going out of control-critical patients not getting treatment as doctors are on st\xe2\x80\xa6'
2019-06-14 17:03:39,b'RT @KapilMishra_IND: New India is fighting against Fraud leaders\n\nDoctors fighting Mamta in Bengal\n\nEngineers like E Sreedharan fighting in\xe2\x80\xa6'
2019-06-14 17:03:34,b'RT @sankisurgeon: Support for Indian doctors coming from Nepal and Pakistan as well. #standwithnrs #DoctorsFightBack #Savedoctors @mosaytas\xe2\x80\xa6'
2019-06-14 17:03:34,"b'RT @ShefVaidya: If tonight @MamataOfficial has a stroke, who is going to treat her? The same doctors she is threatening and bullying? #Doct\xe2\x80\xa6'"
2019-06-14 17:03:34,"b'RT @OpIndia_com: Protesting doctors applaud as more doctors resign and walk out of Medical College and Hospital, Kolkata #MamataLosingContr\xe2\x80\xa6'"
2019-06-14 17:03:33,b'#MamataBanerjee has no shame\n\nShe stands with culprits who brutally beat doctors simple because perpetrators are fr\xe2\x80\xa6 https://t.co/7yEWtUvBgX'
2019-06-14 17:03:30,b'RT @PrinceArihan: #DoctorsFightBack Are you politicians insane in Bengal? This is about lives of our people - patients and doctors. Come on\xe2\x80\xa6'
2019-06-14 17:03:28,"b""RT @AkheenDr: #DoctorsFightBack \nPsychopaths like Mamata don't deserve to be the CM. \nNow just due to her irresponsible ignorant attitude p\xe2\x80\xa6"""
2019-06-14 17:03:22,b'Why should the EGO of a chief minister be the cause of the suffering of so many patients. This is so pathetic.\xe2\x80\xa6 https://t.co/kED7kNfcgl'
2019-06-14 17:03:19,"b""RT @republic: #DoctorsFightBack | The issue is - why doctors are being assaulted across the country and in West Bengal. It's because the do\xe2\x80\xa6"""
2019-06-14 17:03:19,"b'RT @ShefVaidya: If tonight @MamataOfficial has a stroke, who is going to treat her? The same doctors she is threatening and bullying? #Doct\xe2\x80\xa6'"
2019-06-14 17:03:12,"b'RT @ShefVaidya: If tonight @MamataOfficial has a stroke, who is going to treat her? The same doctors she is threatening and bullying? #Doct\xe2\x80\xa6'"
2019-06-14 17:03:12,"b""RT @Mainakspeaks: We don't toil for 5 yrs to get beaten up for no faults. This trend of attacking doctors should stop.#stand_with_NRS #Save\xe2\x80\xa6"""
